ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-04-17 02:13:44+00:00,android,3290,US,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,DAMN.,spotify:track:6SwRhMLwNqEi6alNPVG00n,fwdbtn,fwdbtn,False,True,False,1713320020.0,False
2024-04-17 02:13:46+00:00,android,2474,US,PRIDE.,Kendrick Lamar,DAMN.,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,fwdbtn,backbtn,False,True,False,1713320024.0,False
2024-04-17 02:13:56+00:00,android,10561,US,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,DAMN.,spotify:track:6SwRhMLwNqEi6alNPVG00n,backbtn,trackdone,False,False,False,1713320026.0,False
2024-04-17 02:22:40+00:00,android,275253,US,PRIDE.,Kendrick Lamar,DAMN.,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,trackdone,trackdone,False,False,False,1713320036.0,False
2024-04-17 02:25:48+00:00,android,177000,US,HUMBLE.,Kendrick Lamar,DAMN.,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,trackdone,trackdone,False,False,False,1713320560.0,False
2024-04-17 02:30:56+00:00,android,307880,US,LUST.,Kendrick Lamar,DAMN.,spotify:track:06FCvd7rrRcF3DdvWH5Isp,trackdone,trackdone,False,False,False,1713320748.0,False
2024-04-17 02:31:15+00:00,android,18247,US,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,spotify:track:6PGoSes0D9eUDeeAafB2As,trackdone,trackdone,False,False,False,1713321056.0,False
2024-04-17 02:35:29+00:00,android,254200,US,XXX. FEAT. U2.,Kendrick Lamar,DAMN.,spotify:track:4iYRa2btalAzPZoSYfROqF,trackdone,trackdone,False,False,False,1713321074.0,False
2024-04-17 02:47:17+00:00,android,107126,US,FEAR.,Kendrick Lamar,DAMN.,spotify:track:23luOrEVHMfoX0AhfbQuS6,trackdone,logout,False,False,False,1713321328.0,False
2024-04-17 11:21:47+00:00,android,273640,US,Sherane a.k.a Master Splinter’s Daughter,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0qGFnxDIqGBIq2D3zNbjk9,clickrow,trackdone,False,False,False,1713352634.0,False
2024-04-17 11:24:35+00:00,android,169330,US,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:712uvW1Vezq8WpQi38v2L9,trackdone,trackdone,False,False,False,1713352907.0,False
2024-04-17 11:28:11+00:00,android,212653,US,Backseat Freestyle,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3aGibUHhQyBsyumYHylw0K,trackdone,trackdone,False,False,False,1713353075.0,False
2024-04-17 11:31:08+00:00,android,175590,US,The Art of Peer Pressure,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0d0jsoba88SpOoFxCxA2rZ,trackdone,endplay,False,True,False,1713353292.0,False
2024-04-17 11:31:47+00:00,android,38827,US,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:5ujh1I7NZH5agbwf7Hp8Hc,clickrow,endplay,False,True,False,1713353468.0,False
2024-04-17 11:32:05+00:00,android,17504,US,Swimming Pools (Drank),Kendrick Lamar,Swimming Pools (Drank),spotify:track:6REbwUNlppTfcnV4d4ZoZi,clickrow,endplay,False,True,False,1713353507.0,False
2024-04-17 11:33:37+00:00,android,93327,US,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:5ujh1I7NZH5agbwf7Hp8Hc,clickrow,trackdone,False,False,False,1713353525.0,False
2024-04-17 11:44:36+00:00,android,657856,US,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3q2v8QaTnHLveAQzR6gvYm,trackdone,endplay,False,True,False,1713353618.0,False
2024-04-17 11:48:58+00:00,android,263360,US,Complexion (A Zulu Love),Kendrick Lamar,To Pimp A Butterfly,spotify:track:72hFOhhhnOJZnnp6uVOgPn,clickrow,trackdone,False,False,False,1713354276.0,False
2024-04-17 11:54:26+00:00,android,328826,US,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,trackdone,trackdone,False,False,False,1713354539.0,False
2024-04-17 11:58:27+00:00,android,241680,US,You Ain't Gotta Lie (Momma Said),Kendrick Lamar,To Pimp A Butterfly,spotify:track:7A3ETuOrieyx9KSF0sn0Zf,trackdone,trackdone,False,False,False,1713354866.0,False
2024-04-17 12:04:03+00:00,android,336013,US,i,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3ODXRUPL44f04cCacwiCLC,trackdone,trackdone,False,False,False,1713355107.0,False
2024-04-17 13:03:32+00:00,android,380824,US,Mortal Man,Kendrick Lamar,To Pimp A Butterfly,spotify:track:1WT11QmhZutciEv1NsHt1R,trackdone,logout,False,False,False,1713355443.0,False
2024-04-17 16:20:53+00:00,android,16636,US,untitled 02 | 06.23.2014.,Kendrick Lamar,untitled unmastered.,spotify:track:3I0FBDc1c1BLNtXWKVjmFg,clickrow,trackdone,False,False,False,1713370837.0,False
2024-04-17 16:32:47+00:00,android,114183,US,untitled 03 | 05.28.2013.,Kendrick Lamar,untitled unmastered.,spotify:track:2fgAJeky8Cpsr8Cfvn2NVp,trackdone,logout,False,False,False,1713370852.0,False
2024-04-17 19:30:01+00:00,android,154346,US,untitled 03 | 05.28.2013.,Kendrick Lamar,untitled unmastered.,spotify:track:2fgAJeky8Cpsr8Cfvn2NVp,appload,trackdone,False,False,False,1713382044.0,False
2024-04-17 19:31:51+00:00,android,110066,US,untitled 04 | 08.14.2014.,Kendrick Lamar,untitled unmastered.,spotify:track:1U13SSgDOxK98L1FTWYrjQ,trackdone,trackdone,False,False,False,1713382201.0,False
2024-04-17 19:37:29+00:00,android,338426,US,untitled 05 | 09.21.2014.,Kendrick Lamar,untitled unmastered.,spotify:track:3V8vWoCbKbfjNrPaQ4YtSg,trackdone,trackdone,False,False,False,1713382311.0,False
2024-04-17 19:38:14+00:00,android,45566,US,untitled 06 | 06.30.2014.,Kendrick Lamar,untitled unmastered.,spotify:track:4M2t7bP4Mq87mGMn0PObUX,trackdone,endplay,False,True,False,1713382649.0,False
2024-04-17 19:42:32+00:00,android,258613,US,Rhymes Like Dimes,MF DOOM,Operation: Doomsday (Complete),spotify:track:6OkDb9fyi22Pr6QJIrUNdJ,clickrow,trackdone,True,False,False,1713382695.0,False
2024-04-17 19:45:25+00:00,android,172893,US,Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,MM...FOOD,spotify:track:5KUNwkaNf8l5A9sXZhiCgI,trackdone,trackdone,True,False,False,1713382953.0,False
2024-04-17 19:49:01+00:00,android,216500,US,Definition of a Rap Flow Contest Entry,Jarv,"Jarvage, Vol. 1",spotify:track:5QW9beM5cUZtRpy6Xyowtl,trackdone,trackdone,True,False,False,1713383125.0,False
2024-04-17 20:01:19+00:00,android,3875,US,Runnin' Thru the 7th with My Woadies,$uicideboy$,$outh $ide $uicide,spotify:track:1tm7c4V0kqLiN0XPVnoUcT,trackdone,logout,True,False,False,1713383341.0,False
2024-04-17 20:04:19+00:00,android,174782,US,Runnin' Thru the 7th with My Woadies,$uicideboy$,$outh $ide $uicide,spotify:track:1tm7c4V0kqLiN0XPVnoUcT,appload,fwdbtn,True,True,False,1713384084.0,False
2024-04-17 20:04:21+00:00,android,1213,US,Jameson,Tha Ynoe,Tapebaby,spotify:track:5Bi4oXjxJakV2dHvTzQGks,fwdbtn,fwdbtn,True,True,False,1713384259.0,False
2024-04-17 20:08:44+00:00,android,261266,US,Rebirth Of Slick (Cool Like Dat),Digable Planets,Reachin' (A New Refutation Of Time And Space),spotify:track:26q6YTrXt9l8qshIveiTX9,fwdbtn,trackdone,True,False,False,1713384261.0,False
2024-04-17 20:21:39+00:00,android,165773,US,Check the Rhime,A Tribe Called Quest,The Low End Theory,spotify:track:4HfxDJ0uLHTLe0fZrx0MbQ,trackdone,logout,True,False,False,1713384524.0,False
2024-04-17 22:24:39+00:00,windows,3220,US,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0AOvNRgl0SMfOibWA5bP8o,clickrow,endplay,False,True,False,1713392671.0,False
2024-04-17 23:45:48+00:00,windows,3970,US,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:2P3SLxeQHPqh8qKB6gtJY2,clickrow,endplay,False,True,False,1713392682.0,False
2024-04-17 23:47:02+00:00,windows,73150,US,Wesley's Theory,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7Ks4VCY1wFebnOdJrM13t6,clickrow,unexpected-exit-while-paused,False,False,False,1713397551.0,False
2024-04-18 11:51:39+00:00,android,287360,US,Wesley's Theory,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7Ks4VCY1wFebnOdJrM13t6,appload,trackdone,False,False,False,1713440775.0,False
2024-04-18 11:53:28+00:00,android,67520,US,For Free? - Interlude,Kendrick Lamar,To Pimp A Butterfly,spotify:track:75izAeHlGuOgA865CFDyIv,trackdone,endplay,False,True,False,1713441098.0,False
2024-04-18 11:57:39+00:00,android,234693,US,King Kunta,Kendrick Lamar,To Pimp A Butterfly,spotify:track:0N3W5peJUQtI4eyR6GJT5O,clickrow,trackdone,False,False,False,1713441208.0,False
2024-04-18 12:02:10+00:00,android,271773,US,Institutionalized,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4oFtLSgHyZPNYDCcANhTnO,trackdone,trackdone,False,False,False,1713441458.0,False
2024-04-18 12:07:10+00:00,android,300973,US,These Walls,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7uWVT3UkCAZyANvv0bdyQn,trackdone,trackdone,False,False,False,1713441730.0,False
2024-04-18 12:14:17+00:00,android,268493,US,u,Kendrick Lamar,To Pimp A Butterfly,spotify:track:1bxEpNR75Hq3T2oF9AZjt8,trackdone,trackdone,False,False,False,1713442030.0,False
2024-04-18 12:17:56+00:00,android,219333,US,Alright,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,trackdone,trackdone,False,False,False,1713442458.0,False
2024-04-18 12:22:48+00:00,android,291720,US,For Sale? - Interlude,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7unx2Rvsq8D0RfOLRXclTA,trackdone,trackdone,False,False,False,1713442676.0,False
2024-04-18 12:27:29+00:00,android,283120,US,Momma,Kendrick Lamar,To Pimp A Butterfly,spotify:track:0CjJqkWOpIUXdem5hUcxAk,trackdone,trackdone,False,False,False,1713442968.0,False
2024-04-18 12:32:22+00:00,android,292520,US,Hood Politics,Kendrick Lamar,To Pimp A Butterfly,spotify:track:2UOYzhusMTypF7oAQwksCj,trackdone,trackdone,False,False,False,1713443250.0,False
2024-04-18 12:36:44+00:00,android,261746,US,How Much A Dollar Cost,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4tQcyj5488alHT1ZgFduzn,trackdone,trackdone,False,False,False,1713443543.0,False
2024-04-18 12:41:07+00:00,android,263360,US,Complexion (A Zulu Love),Kendrick Lamar,To Pimp A Butterfly,spotify:track:72hFOhhhnOJZnnp6uVOgPn,trackdone,trackdone,False,False,False,1713443805.0,False
2024-04-18 12:46:35+00:00,android,328826,US,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,trackdone,trackdone,False,False,False,1713444067.0,False
2024-04-18 12:50:37+00:00,android,241680,US,You Ain't Gotta Lie (Momma Said),Kendrick Lamar,To Pimp A Butterfly,spotify:track:7A3ETuOrieyx9KSF0sn0Zf,trackdone,trackdone,False,False,False,1713444396.0,False
2024-04-18 12:56:13+00:00,android,336013,US,i,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3ODXRUPL44f04cCacwiCLC,trackdone,trackdone,False,False,False,1713444637.0,False
2024-04-18 13:34:39+00:00,android,556187,US,Mortal Man,Kendrick Lamar,To Pimp A Butterfly,spotify:track:1WT11QmhZutciEv1NsHt1R,trackdone,endplay,False,True,False,1713444973.0,False
2024-04-18 13:36:35+00:00,android,118066,US,BLOOD.,Kendrick Lamar,DAMN.,spotify:track:1n4jwRVXdkK2U34nBDUKKT,clickrow,trackdone,False,False,False,1713447279.0,False
2024-04-18 13:39:41+00:00,android,185946,US,DNA.,Kendrick Lamar,DAMN.,spotify:track:6HZILIRieu8S0iqY8kIKhj,trackdone,trackdone,False,False,False,1713447396.0,False
2024-04-18 13:42:21+00:00,android,160293,US,YAH.,Kendrick Lamar,DAMN.,spotify:track:4BHSjbYylfOH5WAGusDyni,trackdone,trackdone,False,False,False,1713447581.0,False
2024-04-18 15:32:33+00:00,android,78019,US,ELEMENT.,Kendrick Lamar,DAMN.,spotify:track:1EaKU4dMbesXXd3BrLCtYG,trackdone,logout,False,False,False,1713447741.0,False
2024-04-19 18:02:59+00:00,android,287360,US,Wesley's Theory,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7Ks4VCY1wFebnOdJrM13t6,clickrow,trackdone,False,False,False,1713549492.0,False
2024-04-19 18:05:09+00:00,android,130893,US,For Free? - Interlude,Kendrick Lamar,To Pimp A Butterfly,spotify:track:75izAeHlGuOgA865CFDyIv,trackdone,trackdone,False,False,False,1713549778.0,False
2024-04-19 18:09:03+00:00,android,234693,US,King Kunta,Kendrick Lamar,To Pimp A Butterfly,spotify:track:0N3W5peJUQtI4eyR6GJT5O,trackdone,trackdone,False,False,False,1713549909.0,False
2024-04-19 18:20:30+00:00,android,85658,US,Institutionalized,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4oFtLSgHyZPNYDCcANhTnO,trackdone,logout,False,False,False,1713550143.0,False
2024-04-19 21:15:02+00:00,android,2560,US,Institutionalized,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4oFtLSgHyZPNYDCcANhTnO,appload,endplay,False,True,False,1713561299.0,False
2024-04-19 21:18:41+00:00,android,219333,US,Alright,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,clickrow,trackdone,False,False,False,1713561302.0,False
2024-04-19 21:19:18+00:00,android,36869,US,For Sale? - Interlude,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7unx2Rvsq8D0RfOLRXclTA,trackdone,fwdbtn,False,True,False,1713561520.0,False
2024-04-19 21:19:19+00:00,android,586,US,Momma,Kendrick Lamar,To Pimp A Butterfly,spotify:track:0CjJqkWOpIUXdem5hUcxAk,fwdbtn,fwdbtn,False,True,False,1713561559.0,False
2024-04-19 21:19:20+00:00,android,825,US,Hood Politics,Kendrick Lamar,To Pimp A Butterfly,spotify:track:2UOYzhusMTypF7oAQwksCj,fwdbtn,fwdbtn,False,True,False,1713561559.0,False
2024-04-19 21:19:49+00:00,android,29647,US,How Much A Dollar Cost,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4tQcyj5488alHT1ZgFduzn,fwdbtn,trackdone,False,False,False,1713561560.0,False
2024-04-19 21:24:13+00:00,android,263360,US,Complexion (A Zulu Love),Kendrick Lamar,To Pimp A Butterfly,spotify:track:72hFOhhhnOJZnnp6uVOgPn,trackdone,trackdone,False,False,False,1713561589.0,False
2024-04-19 21:33:18+00:00,android,146143,US,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,trackdone,logout,False,False,False,1713561852.0,False
2024-04-19 21:38:45+00:00,android,182694,US,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,appload,trackdone,False,False,False,1713562541.0,False
2024-04-19 21:42:45+00:00,android,241680,US,You Ain't Gotta Lie (Momma Said),Kendrick Lamar,To Pimp A Butterfly,spotify:track:7A3ETuOrieyx9KSF0sn0Zf,trackdone,trackdone,False,False,False,1713562725.0,False
2024-04-19 21:47:29+00:00,android,146022,US,i,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3ODXRUPL44f04cCacwiCLC,trackdone,endplay,False,True,False,1713562966.0,False
2024-04-19 21:47:39+00:00,android,8874,US,Sherane a.k.a Master Splinter’s Daughter,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0qGFnxDIqGBIq2D3zNbjk9,clickrow,endplay,False,True,False,1713563250.0,False
2024-04-19 21:52:35+00:00,android,273640,US,Sherane a.k.a Master Splinter’s Daughter,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:7zdORPbuIBkZHCJXl9J2e5,clickrow,trackdone,False,False,False,1713563259.0,False
2024-04-19 21:53:10+00:00,android,35704,US,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:4Pwjz3DfvfQWV0rO2V8jyh,trackdone,trackdone,False,False,False,1713563555.0,False
2024-04-19 21:56:43+00:00,android,212653,US,Backseat Freestyle,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:6fAyRZ0GHuuvSOEIOwi58N,trackdone,trackdone,False,False,False,1713563590.0,False
2024-04-19 22:02:07+00:00,android,324533,US,The Art of Peer Pressure,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:2PieESXphabz5AkALFS08X,trackdone,trackdone,False,False,False,1713563803.0,False
2024-04-19 22:02:12+00:00,android,4701,US,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:2HbKqm4o0w5wEeEFXm2sD4,trackdone,backbtn,False,True,False,1713564127.0,False
2024-04-19 22:02:20+00:00,android,8268,US,The Art of Peer Pressure,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:2PieESXphabz5AkALFS08X,backbtn,trackdone,False,False,False,1713564133.0,False
2024-04-19 22:02:24+00:00,android,3078,US,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:2HbKqm4o0w5wEeEFXm2sD4,trackdone,fwdbtn,False,True,False,1713564139.0,False
2024-04-19 22:02:25+00:00,android,1024,US,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:1zCi4cVFqe6ja16MeGZKRN,fwdbtn,fwdbtn,False,True,False,1713564144.0,False
2024-04-19 22:02:26+00:00,android,957,US,good kid,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3903Tbix9PdoculpJLikHf,fwdbtn,trackdone,False,False,False,1713564145.0,False
2024-04-19 22:02:27+00:00,android,954,US,m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:439TlnnznSiBbQbgXiBqAd,trackdone,backbtn,False,True,False,1713564146.0,False
2024-04-19 22:02:33+00:00,android,6053,US,good kid,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3903Tbix9PdoculpJLikHf,backbtn,trackdone,False,False,False,1713564147.0,False
2024-04-19 22:02:33+00:00,android,0,US,m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:439TlnnznSiBbQbgXiBqAd,trackdone,fwdbtn,False,True,False,1713564152.0,False
2024-04-19 22:02:33+00:00,android,725,US,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3DFjTEueCBYqg7YE05eUJP,fwdbtn,backbtn,False,True,False,1713564153.0,False
2024-04-19 22:02:38+00:00,android,5570,US,m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:439TlnnznSiBbQbgXiBqAd,backbtn,trackdone,False,False,False,1713564154.0,False
2024-04-19 22:02:41+00:00,android,1422,US,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3DFjTEueCBYqg7YE05eUJP,trackdone,fwdbtn,False,True,False,1713564158.0,False
2024-04-19 22:02:43+00:00,android,2097,US,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0sd6BRTa0O96tfEbFGhJF9,fwdbtn,backbtn,False,True,False,1713564161.0,False
2024-04-19 22:02:44+00:00,android,2129,US,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3DFjTEueCBYqg7YE05eUJP,backbtn,trackdone,False,False,False,1713564163.0,False
2024-04-19 22:02:47+00:00,android,959,US,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0sd6BRTa0O96tfEbFGhJF9,trackdone,trackdone,False,False,False,1713564164.0,False
2024-04-19 22:02:48+00:00,android,1362,US,Real,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:7pdCmGogZHZH3Xv7LnqVrH,trackdone,backbtn,False,True,False,1713564167.0,False
2024-04-19 22:02:56+00:00,android,8925,US,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0sd6BRTa0O96tfEbFGhJF9,backbtn,trackdone,False,False,False,1713564168.0,False
2024-04-19 22:03:03+00:00,android,7454,US,Real,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:7pdCmGogZHZH3Xv7LnqVrH,trackdone,trackdone,False,False,False,1713564176.0,False
2024-04-19 22:03:08+00:00,android,262,US,Real,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:7pdCmGogZHZH3Xv7LnqVrH,backbtn,backbtn,False,True,False,1713564188.0,False
2024-04-19 22:03:08+00:00,android,4416,US,Compton,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:6q0zsagVIiAn9zb7vqTmZi,trackdone,backbtn,False,True,False,1713564182.0,False
2024-04-19 22:03:09+00:00,android,227,US,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0sd6BRTa0O96tfEbFGhJF9,backbtn,backbtn,False,True,False,1713564189.0,False
2024-04-19 22:03:10+00:00,android,301,US,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3DFjTEueCBYqg7YE05eUJP,backbtn,backbtn,False,True,False,1713564189.0,False
2024-04-19 22:03:10+00:00,android,788,US,m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:439TlnnznSiBbQbgXiBqAd,backbtn,backbtn,False,True,False,1713564189.0,False
2024-04-19 22:03:12+00:00,android,1948,US,good kid,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3903Tbix9PdoculpJLikHf,backbtn,backbtn,False,True,False,1713564190.0,False
2024-04-19 22:03:13+00:00,android,1639,US,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:1zCi4cVFqe6ja16MeGZKRN,backbtn,fwdbtn,False,True,False,1713564192.0,False
2024-04-19 22:06:46+00:00,android,214120,US,good kid,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3903Tbix9PdoculpJLikHf,fwdbtn,trackdone,False,False,False,1713564193.0,False
2024-04-19 22:12:36+00:00,android,350120,US,m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:439TlnnznSiBbQbgXiBqAd,trackdone,trackdone,False,False,False,1713564406.0,False
2024-04-19 22:14:31+00:00,android,114312,US,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3DFjTEueCBYqg7YE05eUJP,trackdone,trackdone,False,False,False,1713564756.0,False
2024-04-19 22:26:34+00:00,android,723573,US,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0sd6BRTa0O96tfEbFGhJF9,trackdone,trackdone,False,False,False,1713564870.0,False
2024-04-19 22:37:16+00:00,android,365194,US,Real,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:7pdCmGogZHZH3Xv7LnqVrH,trackdone,logout,False,False,False,1713565594.0,False
2024-04-20 15:14:37+00:00,android,11834,US,Real,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:7pdCmGogZHZH3Xv7LnqVrH,appload,endplay,False,True,False,1713626061.0,False
2024-04-20 15:19:25+00:00,android,287360,US,Wesley's Theory,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7Ks4VCY1wFebnOdJrM13t6,clickrow,trackdone,False,False,False,1713626077.0,False
2024-04-20 15:21:36+00:00,android,130893,US,For Free? - Interlude,Kendrick Lamar,To Pimp A Butterfly,spotify:track:75izAeHlGuOgA865CFDyIv,trackdone,trackdone,False,False,False,1713626365.0,False
2024-04-20 15:32:18+00:00,android,42089,US,King Kunta,Kendrick Lamar,To Pimp A Butterfly,spotify:track:0N3W5peJUQtI4eyR6GJT5O,trackdone,logout,False,False,False,1713626495.0,False
2024-04-20 18:39:39+00:00,android,37648,US,King Kunta,Kendrick Lamar,To Pimp A Butterfly,spotify:track:0N3W5peJUQtI4eyR6GJT5O,appload,fwdbtn,False,True,False,1713638340.0,False
2024-04-20 18:39:40+00:00,android,967,US,Institutionalized,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4oFtLSgHyZPNYDCcANhTnO,fwdbtn,fwdbtn,False,True,False,1713638379.0,False
2024-04-20 18:39:41+00:00,android,566,US,u,Kendrick Lamar,To Pimp A Butterfly,spotify:track:1bxEpNR75Hq3T2oF9AZjt8,fwdbtn,fwdbtn,False,True,False,1713638381.0,False
2024-04-20 18:39:41+00:00,android,488,US,These Walls,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7uWVT3UkCAZyANvv0bdyQn,fwdbtn,fwdbtn,False,True,False,1713638380.0,False
2024-04-20 18:39:42+00:00,android,551,US,For Sale? - Interlude,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7unx2Rvsq8D0RfOLRXclTA,fwdbtn,fwdbtn,False,True,False,1713638382.0,False
2024-04-20 18:39:42+00:00,android,497,US,Alright,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,fwdbtn,fwdbtn,False,True,False,1713638381.0,False
2024-04-20 18:39:43+00:00,android,597,US,Momma,Kendrick Lamar,To Pimp A Butterfly,spotify:track:0CjJqkWOpIUXdem5hUcxAk,fwdbtn,fwdbtn,False,True,False,1713638382.0,False
2024-04-20 18:39:44+00:00,android,734,US,How Much A Dollar Cost,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4tQcyj5488alHT1ZgFduzn,fwdbtn,fwdbtn,False,True,False,1713638384.0,False
2024-04-20 18:39:44+00:00,android,0,US,Hood Politics,Kendrick Lamar,To Pimp A Butterfly,spotify:track:2UOYzhusMTypF7oAQwksCj,fwdbtn,fwdbtn,False,True,False,1713638383.0,False
2024-04-20 18:44:07+00:00,android,263360,US,Complexion (A Zulu Love),Kendrick Lamar,To Pimp A Butterfly,spotify:track:72hFOhhhnOJZnnp6uVOgPn,fwdbtn,trackdone,False,False,False,1713638384.0,False
2024-04-20 18:54:54+00:00,android,43173,US,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,trackdone,logout,False,False,False,1713638646.0,False
2024-04-21 00:56:33+00:00,android,233703,US,Sherane a.k.a Master Splinter’s Daughter,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:0qGFnxDIqGBIq2D3zNbjk9,clickrow,fwdbtn,False,True,False,1713660759.0,False
2024-04-21 00:56:34+00:00,android,406,US,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:712uvW1Vezq8WpQi38v2L9,fwdbtn,fwdbtn,False,True,False,1713660993.0,False
2024-04-21 00:56:36+00:00,android,2114,US,Backseat Freestyle,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3aGibUHhQyBsyumYHylw0K,fwdbtn,fwdbtn,False,True,False,1713660994.0,False
